GeneID	locus	sample_1	sample_2	status	value_1	value_2	log2FC	test_stat	p_value	q_value	significant
Zt105388	chromosome_8:773541-774464	ipo323	myco56	OK	827.832	752.022	-0.138563	-0.256672	0.8547	0.99889	no
Zt105394	chromosome_8:843516-843978	ipo323	myco56	OK	10.6308	22.2841	1.06777	2.07998	0.25745	0.99889	no
Zt105396	chromosome_8:872014-872678	ipo323	myco56	OK	4.05742	1.68249	-1.26996	-1.5655	0.3306	0.99889	no
Zt105397	chromosome_8:883093-883587	ipo323	myco56	OK	14.7706	74.2416	2.3295	5.00251	0.01235	0.329056	no
Zt105403	chromosome_8:906200-907248	ipo323	myco56	OK	11.9895	13.5261	0.173972	0.275014	0.82885	0.99889	no
Zt105409	chromosome_8:922275-924783	ipo323	myco56	OK	597.042	757.312	0.343055	0.413115	0.71085	0.99889	no
Zt105419	chromosome_8:1005531-1006688	ipo323	myco56	OK	7.54079	108.244	3.84343	6.29531	5.00E-05	0.00759463	yes
Zt105431	chromosome_8:1102766-1103751	ipo323	myco56	OK	84.4538	75.8934	-0.154188	-0.297416	0.8123	0.99889	no
Zt105449	chromosome_8:1126256-1126582	ipo323	myco56	OK	18.5402	32.8363	0.824632	2.24168	0.3995	0.99889	no
Zt105450	chromosome_8:1126798-1127867	ipo323	myco56	OK	698.742	388.71	-0.846063	-1.42778	0.2615	0.99889	no
Zt105461	chromosome_8:1141316-1141980	ipo323	myco56	OK	76.549	159.246	1.0568	2.36109	0.11845	0.99889	no
Zt105463	chromosome_8:1142213-1142796	ipo323	myco56	OK	5245.01	4942.54	-0.0856942	-0.183466	0.9197	0.99889	no
Zt105469	chromosome_8:1149062-1149925	ipo323	myco56	OK	29.9101	39.5995	0.404849	0.832169	0.5964	0.99889	no
Zt105472	chromosome_8:1185386-1186239	ipo323	myco56	OK	56.0975	94.6846	0.755193	1.4868	0.25745	0.99889	no
Zt105478	chromosome_8:1214566-1215672	ipo323	myco56	OK	18.908	17.9953	-0.071377	-0.117737	0.91985	0.99889	no
Zt105480	chromosome_8:1228553-1229995	ipo323	myco56	OK	23.3232	23.6772	0.0217272	0.0364258	0.97695	0.99889	no
Zt105487	chromosome_8:1261559-1262312	ipo323	myco56	OK	32.4674	32.709	0.0106921	0.021453	0.9898	0.99889	no
Zt105489	chromosome_8:1276928-1278339	ipo323	myco56	OK	345.465	217.763	-0.665783	-1.03822	0.36785	0.99889	no
Zt105493	chromosome_8:1313774-1314642	ipo323	myco56	OK	12.9275	12.8369	-0.0101384	-0.0163926	0.9876	0.99889	no
Zt105501	chromosome_8:1338673-1340294	ipo323	myco56	OK	1040	738.505	-0.493904	-0.691092	0.5646	0.99889	no
Zt105508	chromosome_8:1342367-1344217	ipo323	myco56	OK	59.9657	93.0507	0.633879	1.11298	0.3346	0.99889	no
Zt105511	chromosome_8:1369108-1369932	ipo323	myco56	OK	125.893	121.274	-0.0539255	-0.110211	0.9332	0.99889	no
Zt105516	chromosome_8:1380964-1381543	ipo323	myco56	OK	28.3026	24.155	-0.228614	-0.442735	0.76845	0.99889	no
Zt105522	chromosome_8:1468920-1469848	ipo323	myco56	OK	651.77	631.553	-0.0454596	-0.093084	0.947	0.99889	no
Zt105534	chromosome_8:1526955-1529231	ipo323	myco56	OK	133.33	118.34	-0.172071	-0.271629	0.80455	0.99889	no
Zt105537	chromosome_8:1539088-1539809	ipo323	myco56	OK	56.4124	54.7457	-0.043267	-0.0863643	0.94985	0.99889	no
Zt105540	chromosome_8:1543289-1544123	ipo323	myco56	OK	784.417	715.507	-0.132656	-0.315859	0.8481	0.99889	no
Zt105548	chromosome_8:1583005-1583341	ipo323	myco56	OK	3.04102	10.168	1.74141	3.14742	0.2467	0.99889	no
Zt105550	chromosome_8:1617806-1618529	ipo323	myco56	OK	32.5324	49.7067	0.61156	1.19499	0.4067	0.99889	no
Zt105557	chromosome_8:1633690-1635003	ipo323	myco56	OK	1009.33	878.852	-0.199705	-0.282703	0.81895	0.99889	no
Zt105560	chromosome_8:1649947-1650498	ipo323	myco56	OK	111.923	101.215	-0.145086	-0.338008	0.8263	0.99889	no
Zt105573	chromosome_8:1706558-1707072	ipo323	myco56	OK	114.015	171.157	0.58609	1.44125	0.381	0.99889	no
Zt105575	chromosome_8:1720240-1720676	ipo323	myco56	OK	20.6452	18.8562	-0.130769	-0.275896	0.887	0.99889	no
Zt105578	chromosome_8:1771768-1772310	ipo323	myco56	OK	12.6273	12.1752	-0.0525998	-0.0936878	0.95465	0.99889	no
Zt105585	chromosome_8:1880421-1882964	ipo323	myco56	OK	67.0861	101.745	0.600874	0.349779	0.7368	0.99889	no
Zt105587	chromosome_8:1888433-1889385	ipo323	myco56	OK	235.774	100.928	-1.22407	-2.32162	0.069	0.887378	no
Zt105594	chromosome_8:1960640-1962910	ipo323	myco56	OK	552.835	656.908	0.248842	0.313636	0.7772	0.99889	no
Zt105598	chromosome_8:1988597-1989705	ipo323	myco56	OK	145.256	65.8878	-1.14051	-2.11026	0.08575	0.987147	no
Zt105601	chromosome_8:1997534-1999733	ipo323	myco56	OK	140.792	129.05	-0.125632	-0.189895	0.85965	0.99889	no
Zt105604	chromosome_8:2108823-2109688	ipo323	myco56	OK	373.866	278.7	-0.423806	-0.78042	0.5469	0.99889	no
Zt105608	chromosome_8:2146950-2148878	ipo323	myco56	OK	186.764	1576.14	3.07711	3.99202	0.0022	0.113026	no
Zt105609	chromosome_8:2150284-2151994	ipo323	myco56	OK	128.288	70.4675	-0.864358	-1.44999	0.19445	0.99889	no
Zt105616	chromosome_8:2191794-2192773	ipo323	myco56	OK	101.553	73.6407	-0.46366	-0.896814	0.47625	0.99889	no
Zt105629	chromosome_9:34403-35640	ipo323	myco56	OK	7.62745	9.52659	0.320759	0.477837	0.69545	0.99889	no
Zt105631	chromosome_9:111307-111872	ipo323	myco56	OK	16.444	16.8854	0.0382133	0.0742856	0.96635	0.99889	no
Zt105632	chromosome_9:129920-130381	ipo323	myco56	OK	6.40283	5.32617	-0.265611	-0.429784	0.8061	0.99889	no
Zt105643	chromosome_9:210516-211961	ipo323	myco56	OK	79.711	159.072	0.996828	1.8948	0.1311	0.99889	no
Zt105645	chromosome_9:212292-213991	ipo323	myco56	OK	65.0639	46.9813	-0.469773	-0.845281	0.47745	0.99889	no
Zt105646	chromosome_9:294127-294916	ipo323	myco56	OK	1056.28	852.899	-0.30854	-0.538127	0.69225	0.99889	no
Zt105651	chromosome_9:329959-330635	ipo323	myco56	OK	5.56019	13.9688	1.329	2.08558	0.1597	0.99889	no
Zt105653	chromosome_9:366552-367097	ipo323	myco56	OK	59.3572	45.4587	-0.384869	-0.829617	0.60255	0.99889	no
Zt105657	chromosome_9:374394-375118	ipo323	myco56	OK	26.8484	146.117	2.44422	4.80103	0.00155	0.0903381	no
Zt105659	chromosome_9:381746-382480	ipo323	myco56	OK	2.66741	310.078	6.86105	10.4506	0.00545	0.200418	no
Zt105661	chromosome_9:460463-462303	ipo323	myco56	OK	366.478	655.649	0.839196	1.15352	0.31395	0.99889	no
Zt105665	chromosome_9:464300-464979	ipo323	myco56	OK	22.8856	23.4337	0.0341411	0.0638029	0.96525	0.99889	no
Zt105666	chromosome_9:472630-475897	ipo323	myco56	OK	54.4146	48.2973	-0.172049	-0.175638	0.8588	0.99889	no
Zt105669	chromosome_9:518969-519417	ipo323	myco56	OK	34.8095	46.5344	0.418816	0.96112	0.596	0.99889	no
Zt105672	chromosome_9:524565-525265	ipo323	myco56	OK	1053.79	1196.45	0.183169	0.357341	0.81715	0.99889	no
Zt105677	chromosome_9:577524-578458	ipo323	myco56	OK	508.888	492.837	-0.0462365	-0.0806589	0.9494	0.99889	no
Zt105682	chromosome_9:595650-596134	ipo323	myco56	OK	8.65954	0.618126	-3.80832	-3.5121	0.23525	0.99889	no
Zt105683	chromosome_9:640256-640852	ipo323	myco56	OK	3.86962	8.0541	1.05753	1.56333	0.3217	0.99889	no
Zt105685	chromosome_9:642476-643188	ipo323	myco56	OK	6.80146	8.92488	0.391987	0.605085	0.6753	0.99889	no
Zt105689	chromosome_9:706391-706841	ipo323	myco56	OK	14.329	14.3357	0.000670567	0.00141706	0.9701	0.99889	no
Zt105691	chromosome_9:718359-718747	ipo323	myco56	OK	11.8245	17.7492	0.585977	1.25183	0.54865	0.99889	no
Zt105694	chromosome_9:727489-728225	ipo323	myco56	OK	1154.49	858.738	-0.426962	-0.806184	0.5728	0.99889	no
Zt105698	chromosome_9:788287-788760	ipo323	myco56	OK	6.12206	10.691	0.804303	1.3814	0.45055	0.99889	no
Zt105708	chromosome_9:845381-846011	ipo323	myco56	OK	112.738	156.331	0.471629	1.05893	0.46955	0.99889	no
Zt105712	chromosome_9:854075-855327	ipo323	myco56	OK	56.1317	52.9083	-0.0853222	-0.155578	0.896	0.99889	no
Zt105717	chromosome_9:893052-893709	ipo323	myco56	OK	13.107	11.8241	-0.148599	-0.251199	0.8648	0.99889	no
Zt105721	chromosome_9:898035-898883	ipo323	myco56	OK	206.302	215.973	0.0660969	0.14441	0.91885	0.99889	no
Zt105728	chromosome_9:989315-990401	ipo323	myco56	OK	18.6037	16.2983	-0.190865	-0.314571	0.80095	0.99889	no
Zt105731	chromosome_9:1045597-1046250	ipo323	myco56	OK	25.8305	31.1993	0.272438	0.514178	0.7213	0.99889	no
Zt105735	chromosome_9:1104975-1106357	ipo323	myco56	OK	49.0252	26.5787	-0.883251	-1.5589	0.2024	0.99889	no
Zt105739	chromosome_9:1229119-1229686	ipo323	myco56	OK	62.2521	52.5457	-0.244549	-0.524198	0.72985	0.99889	no
Zt105740	chromosome_9:1273429-1274177	ipo323	myco56	OK	4.06689	6.315	0.634859	0.898408	0.52225	0.99889	no
Zt105747	chromosome_9:1290690-1292088	ipo323	myco56	OK	1535.55	997.274	-0.622689	-0.805478	0.49495	0.99889	no
Zt105749	chromosome_9:1310727-1311495	ipo323	myco56	OK	107.735	98.4441	-0.130113	-0.276365	0.8451	0.99889	no
Zt105754	chromosome_9:1351641-1352147	ipo323	myco56	OK	26.4033	70.8083	1.4232	3.07586	0.07355	0.916136	no
Zt105757	chromosome_9:1466288-1467117	ipo323	myco56	OK	131.279	210.313	0.679902	1.49122	0.2885	0.99889	no
Zt105760	chromosome_9:1471202-1473448	ipo323	myco56	OK	210.472	270.383	0.361375	0.53945	0.62495	0.99889	no
Zt105763	chromosome_9:1557699-1558117	ipo323	myco56	OK	40.849	125.047	1.6141	4.12616	0.04095	0.667221	no
Zt105787	chromosome_9:1782647-1783265	ipo323	myco56	OK	14.9968	20.5617	0.4553	0.819848	0.5832	0.99889	no
Zt105791	chromosome_9:1802460-1804269	ipo323	myco56	OK	8998.19	11698.4	0.37861	0.520236	0.3776	0.99889	no
Zt105795	chromosome_9:1827908-1829632	ipo323	myco56	OK	137.711	88.1234	-0.644046	-1.09457	0.3463	0.99889	no
Zt105798	chromosome_9:1843514-1844393	ipo323	myco56	OK	133.288	515.641	1.95183	3.69648	0.00895	0.27161	no
Zt105802	chromosome_9:1886950-1887430	ipo323	myco56	OK	55.2161	107.697	0.96382	2.30392	0.18605	0.99889	no
Zt105803	chromosome_9:1921458-1922169	ipo323	myco56	OK	16.0829	31.163	0.954309	1.71001	0.22195	0.99889	no
Zt105805	chromosome_9:2029729-2030546	ipo323	myco56	OK	3.07863	1.53312	-1.00582	-1.19205	0.43145	0.99889	no
Zt105810	chromosome_9:2041278-2041850	ipo323	myco56	OK	29.5842	13.7978	-1.10039	-2.06072	0.1923	0.99889	no
Zt105813	chromosome_9:2066024-2066695	ipo323	myco56	OK	14.2621	23.7637	0.736579	1.32813	0.3765	0.99889	no
Zt105817	chromosome_9:2092224-2092890	ipo323	myco56	OK	17.0387	23.4863	0.463009	0.832099	0.56885	0.99889	no
Zt110914	chromosome_10:84417-85464	ipo323	myco56	OK	49.0013	68.8527	0.490692	0.918918	0.4547	0.99889	no
Zt110918	chromosome_10:122008-122430	ipo323	myco56	OK	50.6507	49.8998	-0.0215458	-0.0587168	0.9811	0.99889	no
Zt110919	chromosome_10:123987-127935	ipo323	myco56	OK	11.1091	10.8516	-0.0338409	-0.0533705	0.95935	0.99889	no
Zt110922	chromosome_10:134183-136001	ipo323	myco56	OK	67.6815	125.759	0.89383	1.58468	0.17855	0.99889	no
Zt110931	chromosome_10:168685-172779	ipo323	myco56	OK	10.1278	17.5533	0.79342	1.25013	0.2513	0.99889	no
Zt110933	chromosome_10:176700-179587	ipo323	myco56	OK	48.345	42.5837	-0.183066	-0.304852	0.77345	0.99889	no
Zt110937	chromosome_10:201633-203965	ipo323	myco56	OK	8.87433	9.85426	0.15111	0.226929	0.84785	0.99889	no
Zt110944	chromosome_10:229662-231691	ipo323	myco56	OK	31.3845	26.6587	-0.235449	-0.400542	0.7219	0.99889	no
Zt110945	chromosome_10:232313-234224	ipo323	myco56	OK	155.056	143.25	-0.114248	-0.180786	0.8697	0.99889	no
Zt110965	chromosome_10:383785-385734	ipo323	myco56	OK	10.6695	7.7312	-0.464732	-0.694551	0.5297	0.99889	no
Zt110972	chromosome_10:423387-425076	ipo323	myco56	OK	132.213	130.635	-0.0173157	-0.0290363	0.9795	0.99889	no
Zt110974	chromosome_10:430300-432444	ipo323	myco56	OK	80.3027	79.4088	-0.0161498	-0.0264459	0.98115	0.99889	no
Zt106732	chromosome_1:140836-144759	ipo323	myco56	OK	18.7393	21.3675	0.189357	0.308058	0.7685	0.99889	no
Zt110980	chromosome_10:469480-473757	ipo323	myco56	OK	56.6911	67.8829	0.259927	0.379909	0.721	0.99889	no
Zt110982	chromosome_10:488032-495568	ipo323	myco56	OK	145.392	151.42	0.0586149	0.070276	0.9439	0.99889	no
Zt110986	chromosome_10:524420-529453	ipo323	myco56	OK	2.37052	3.82088	0.688704	0.94673	0.37235	0.99889	no
Zt110991	chromosome_10:544321-545960	ipo323	myco56	OK	124.945	97.852	-0.352619	-0.596996	0.5921	0.99889	no
Zt110994	chromosome_10:552145-553972	ipo323	myco56	OK	104.91	122.495	0.223559	0.374023	0.7391	0.99889	no
Zt106733	chromosome_1:150984-151793	ipo323	myco56	OK	133.111	72.9284	-0.86808	-1.76211	0.19055	0.99889	no
Zt111001	chromosome_10:582962-584580	ipo323	myco56	OK	46.6506	49.7398	0.0925062	0.162676	0.88845	0.99889	no
Zt111003	chromosome_10:589687-592339	ipo323	myco56	OK	195.961	173.795	-0.173183	-0.243541	0.8176	0.99889	no
Zt111008	chromosome_10:618328-619090	ipo323	myco56	OK	4.44854	12.1625	1.45103	2.19123	0.1387	0.99889	no
Zt111009	chromosome_10:620302-623063	ipo323	myco56	OK	23.283	24.512	0.0742108	0.123318	0.9099	0.99889	no
Zt111010	chromosome_10:626492-627836	ipo323	myco56	OK	84.7338	97.542	0.203085	0.368732	0.75185	0.99889	no
Zt111014	chromosome_10:636606-640657	ipo323	myco56	OK	33.3841	31.6189	-0.0783754	-0.129658	0.9048	0.99889	no
Zt111025	chromosome_10:698894-700934	ipo323	myco56	OK	78.9254	66.4493	-0.248236	-0.417051	0.7074	0.99889	no
Zt111027	chromosome_10:703510-704873	ipo323	myco56	OK	32.452	35.9746	0.148672	0.259614	0.8241	0.99889	no
Zt111030	chromosome_10:714255-717426	ipo323	myco56	OK	26.4043	27.2104	0.0433837	0.0319358	0.9752	0.99889	no
Zt111032	chromosome_10:720664-723738	ipo323	myco56	OK	24.7685	28.6875	0.211914	0.350815	0.74255	0.99889	no
Zt111035	chromosome_10:730839-733721	ipo323	myco56	OK	22.2549	22.0944	-0.0104456	-0.0172411	0.98745	0.99889	no
Zt111039	chromosome_10:744606-746196	ipo323	myco56	OK	52.1179	49.2271	-0.082326	-0.145946	0.8993	0.99889	no
Zt111040	chromosome_10:748554-749833	ipo323	myco56	OK	30.5333	31	0.0218833	0.0381733	0.97395	0.99889	no
Zt111045	chromosome_10:776588-778195	ipo323	myco56	OK	73.7399	61.9996	-0.250186	-0.438752	0.6986	0.99889	no
Zt111048	chromosome_10:786886-788059	ipo323	myco56	OK	48.0939	58.9191	0.29288	0.535465	0.6575	0.99889	no
Zt111049	chromosome_10:789635-792006	ipo323	myco56	OK	63.1395	62.7577	-0.00875107	-0.0145702	0.9884	0.99889	no
Zt111052	chromosome_10:821469-823841	ipo323	myco56	OK	6.50237	10.3327	0.668175	0.989672	0.3674	0.99889	no
Zt111056	chromosome_10:849207-852060	ipo323	myco56	OK	5.59579	3.75646	-0.574967	-0.78549	0.4928	0.99889	no
Zt111058	chromosome_10:881676-886414	ipo323	myco56	OK	37.745	52.066	0.464056	0.738543	0.4893	0.99889	no
Zt111064	chromosome_10:911886-912653	ipo323	myco56	OK	26.7139	23.5755	-0.180304	-0.328722	0.8111	0.99889	no
Zt111065	chromosome_10:912786-915666	ipo323	myco56	OK	18.3546	15.3892	-0.254222	-0.41045	0.6972	0.99889	no
Zt111066	chromosome_10:917277-920593	ipo323	myco56	OK	44.7671	50.9891	0.187748	0.297138	0.77725	0.99889	no
Zt111069	chromosome_10:935000-937216	ipo323	myco56	OK	114.374	35.6723	-1.68088	-2.74631	0.0156	0.379396	no
Zt106738	chromosome_1:198415-200151	ipo323	myco56	OK	3.89462	2.02495	-0.9436	-1.16573	0.38065	0.99889	no
Zt111073	chromosome_10:951309-952963	ipo323	myco56	OK	137.599	121.625	-0.178032	-0.297909	0.79235	0.99889	no
Zt111074	chromosome_10:954640-957879	ipo323	myco56	OK	52.0747	119.61	1.19969	1.78447	0.09635	0.99889	no
Zt111077	chromosome_10:965108-967490	ipo323	myco56	OK	164.982	148.764	-0.149288	-0.248242	0.83025	0.99889	no
Zt111080	chromosome_10:971678-975246	ipo323	myco56	OK	32.7633	30.6735	-0.0950894	-0.154555	0.8813	0.99889	no
Zt111085	chromosome_10:1011459-1013484	ipo323	myco56	OK	59.2428	80.7441	0.446717	0.7798	0.4876	0.99889	no
Zt111096	chromosome_10:1057331-1059461	ipo323	myco56	OK	52.4274	58.5798	0.160082	0.271717	0.8019	0.99889	no
Zt111101	chromosome_10:1077101-1078859	ipo323	myco56	OK	9.38549	11.3379	0.272645	0.412935	0.71295	0.99889	no
Zt106740	chromosome_1:213892-216649	ipo323	myco56	OK	41.8261	39.2653	-0.0911473	-0.150623	0.88635	0.99889	no
Zt111102	chromosome_10:1080048-1084642	ipo323	myco56	OK	37.5476	34.3325	-0.129143	-0.213562	0.8397	0.99889	no
Zt111104	chromosome_10:1091372-1093721	ipo323	myco56	OK	65.8513	76.4176	0.214693	0.3839	0.7426	0.99889	no
Zt111105	chromosome_10:1094097-1095564	ipo323	myco56	OK	26.93	37.0473	0.460155	0.792073	0.49645	0.99889	no
Zt111108	chromosome_10:1106501-1107577	ipo323	myco56	OK	504.314	454.451	-0.150197	-0.239732	0.8438	0.99889	no
Zt111117	chromosome_10:1172353-1173442	ipo323	myco56	OK	3.89836	2.98965	-0.382889	-0.495151	0.7037	0.99889	no
Zt111124	chromosome_10:1281342-1282341	ipo323	myco56	OK	85.073	32.1731	-1.40285	-2.62325	0.04335	0.688568	no
Zt111127	chromosome_10:1344165-1348257	ipo323	myco56	OK	20.0499	19.5517	-0.0362962	-0.0590836	0.95495	0.99889	no
Zt106743	chromosome_1:237861-238780	ipo323	myco56	NOTEST	0	0.192309	inf	0	1	1	no
Zt111130	chromosome_10:1379646-1381988	ipo323	myco56	OK	461.574	217.738	-1.08397	-1.48678	0.1866	0.99889	no
Zt111138	chromosome_10:1485220-1485838	ipo323	myco56	OK	80.3164	60.6902	-0.404233	-0.862556	0.5688	0.99889	no
Zt106745	chromosome_1:256936-259403	ipo323	myco56	OK	10.4038	11.4892	0.143174	0.22246	0.8603	0.99889	no
Zt106752	chromosome_1:353708-356317	ipo323	myco56	OK	134.806	113.475	-0.248507	-0.364899	0.73605	0.99889	no
Zt106753	chromosome_1:360509-363476	ipo323	myco56	OK	11.9929	3.91761	-1.61414	-2.33263	0.0383	0.64328	no
Zt106756	chromosome_1:387589-388109	ipo323	myco56	OK	9.57718	13.0177	0.442799	0.783659	0.6412	0.99889	no
Zt106762	chromosome_1:456511-458770	ipo323	myco56	OK	34.4425	41.5335	0.270084	0.467535	0.67675	0.99889	no
Zt106768	chromosome_1:493683-497541	ipo323	myco56	OK	0.893267	1.76908	0.985835	1.1437	0.3074	0.99889	no
Zt106769	chromosome_1:497751-498849	ipo323	myco56	OK	28.7236	27.342	-0.071117	-0.123716	0.92045	0.99889	no
Zt106779	chromosome_1:571714-573530	ipo323	myco56	OK	25.0507	83.5794	1.7383	2.94549	0.01145	0.314676	no
Zt106780	chromosome_1:577498-578981	ipo323	myco56	OK	136.769	29.9131	-2.1929	-3.72949	0.0023	0.11655	no
Zt106782	chromosome_1:581189-583698	ipo323	myco56	OK	161.534	116.886	-0.466737	-0.727818	0.51335	0.99889	no
Zt106783	chromosome_1:593107-595039	ipo323	myco56	OK	199.662	121.601	-0.715401	-1.12842	0.31415	0.99889	no
Zt106788	chromosome_1:635796-638724	ipo323	myco56	OK	33.2827	49.9957	0.587034	0.955282	0.3679	0.99889	no
Zt106793	chromosome_1:663730-666323	ipo323	myco56	OK	93.454	53.2122	-0.812498	-1.28742	0.2414	0.99889	no
Zt106794	chromosome_1:668102-670924	ipo323	myco56	OK	29.8701	39.4514	0.401377	0.676781	0.5346	0.99889	no
Zt106799	chromosome_1:703273-705608	ipo323	myco56	OK	48.6704	34.8341	-0.482546	-0.81292	0.46075	0.99889	no
Zt106800	chromosome_1:707025-707474	ipo323	myco56	OK	41.9398	26.2446	-0.6763	-1.51056	0.4099	0.99889	no
Zt106807	chromosome_1:748687-751155	ipo323	myco56	OK	13.8449	12.3096	-0.169572	-0.265419	0.8053	0.99889	no
Zt106814	chromosome_1:809376-810611	ipo323	myco56	OK	122.895	135.031	0.135862	0.247048	0.8358	0.99889	no
Zt106817	chromosome_1:822030-822608	ipo323	myco56	OK	88.0807	64.9516	-0.43946	-0.969329	0.5265	0.99889	no
Zt106831	chromosome_1:890653-893450	ipo323	myco56	OK	7.98848	12.5567	0.65246	0.985633	0.3814	0.99889	no
Zt106834	chromosome_1:936591-939053	ipo323	myco56	OK	87.3604	84.9032	-0.0411619	-0.0645699	0.9509	0.99889	no
Zt106842	chromosome_1:999222-1002173	ipo323	myco56	OK	27.4889	27.8378	0.0181938	0.0301937	0.97645	0.99889	no
Zt106843	chromosome_1:1003683-1004198	ipo323	myco56	OK	477.853	550.206	0.203406	0.539487	0.76005	0.99889	no
Zt106850	chromosome_1:1039983-1043912	ipo323	myco56	OK	16.6165	18.4649	0.152172	0.247342	0.81885	0.99889	no
Zt106853	chromosome_1:1057990-1060174	ipo323	myco56	OK	42.2552	41.8591	-0.0135877	-0.0231114	0.98335	0.99889	no
Zt106864	chromosome_1:1126947-1128571	ipo323	myco56	OK	167.43	122.322	-0.452871	-0.735658	0.5116	0.99889	no
Zt106866	chromosome_1:1138924-1140692	ipo323	myco56	OK	30.7453	26.199	-0.230855	-0.392551	0.7285	0.99889	no
Zt106868	chromosome_1:1143759-1146475	ipo323	myco56	OK	79.9628	62.5837	-0.353541	-0.555825	0.60275	0.99889	no
Zt106870	chromosome_1:1162460-1163413	ipo323	myco56	OK	128.751	96.6597	-0.413596	-0.818643	0.5223	0.99889	no
Zt106874	chromosome_1:1176162-1178230	ipo323	myco56	OK	59.8484	55.8847	-0.0988606	-0.17129	0.878	0.99889	no
Zt106880	chromosome_1:1226649-1229759	ipo323	myco56	OK	59.3819	48.5832	-0.289567	-0.459281	0.6701	0.99889	no
Zt106883	chromosome_1:1242824-1244184	ipo323	myco56	OK	16.4232	28.436	0.791984	1.33183	0.28215	0.99889	no
Zt106884	chromosome_1:1247205-1249637	ipo323	myco56	OK	5.24878	3.52318	-0.575106	-0.780046	0.4928	0.99889	no
Zt106885	chromosome_1:1250723-1254635	ipo323	myco56	OK	10.5791	7.31696	-0.531901	-0.81614	0.43865	0.99889	no
Zt106886	chromosome_1:1255338-1257613	ipo323	myco56	OK	148.369	130.659	-0.183386	-0.28086	0.79845	0.99889	no
Zt106893	chromosome_1:1280599-1282581	ipo323	myco56	OK	138.613	120.553	-0.201389	-0.31626	0.7686	0.99889	no
Zt106897	chromosome_1:1303391-1305894	ipo323	myco56	OK	8.29543	8.73458	0.0744219	0.110813	0.9177	0.99889	no
Zt106901	chromosome_1:1315656-1317737	ipo323	myco56	OK	56.0551	41.5571	-0.431749	-0.736552	0.5025	0.99889	no
Zt106905	chromosome_1:1334558-1340520	ipo323	myco56	OK	22.1411	31.7836	0.521559	0.805982	0.43325	0.99889	no
Zt106912	chromosome_1:1369601-1372444	ipo323	myco56	OK	83.3901	100.986	0.276214	0.437816	0.6923	0.99889	no
Zt106918	chromosome_1:1385553-1386859	ipo323	myco56	OK	88.2709	99.5143	0.172966	0.31333	0.79495	0.99889	no
Zt106928	chromosome_1:1425467-1426340	ipo323	myco56	OK	8.8992	8.01463	-0.15104	-0.230155	0.86425	0.99889	no
Zt106929	chromosome_1:1426726-1427667	ipo323	myco56	OK	20.1888	27.7402	0.458423	0.796333	0.53425	0.99889	no
Zt106942	chromosome_1:1502082-1503544	ipo323	myco56	OK	174.159	203.473	0.224433	0.388088	0.74795	0.99889	no
Zt106945	chromosome_1:1516920-1520777	ipo323	myco56	OK	350.607	312.531	-0.165854	-0.200147	0.8494	0.99889	no
Zt106949	chromosome_1:1535413-1538946	ipo323	myco56	OK	155.698	163.262	0.0684348	0.0964166	0.92555	0.99889	no
Zt106955	chromosome_1:1573219-1575534	ipo323	myco56	OK	47.8201	72.9649	0.609585	1.01476	0.35455	0.99889	no
Zt106959	chromosome_1:1599836-1600975	ipo323	myco56	OK	6.08327	12.3889	1.02613	1.53433	0.22295	0.99889	no
Zt106960	chromosome_1:1602122-1603238	ipo323	myco56	OK	135.06	120.976	-0.15888	-0.299386	0.804	0.99889	no
Zt106967	chromosome_1:1643028-1644721	ipo323	myco56	OK	24.1016	21.7893	-0.145506	-0.242822	0.82825	0.99889	no
Zt106974	chromosome_1:1667087-1668911	ipo323	myco56	OK	6.00268	6.79773	0.179445	0.25663	0.81895	0.99889	no
Zt106982	chromosome_1:1701997-1704216	ipo323	myco56	OK	77.7143	70.5735	-0.139053	-0.232056	0.83195	0.99889	no
Zt106986	chromosome_1:1716336-1721040	ipo323	myco56	OK	14.1722	14.3276	0.0157313	0.0252587	0.97965	0.99889	no
Zt106990	chromosome_1:1731235-1732652	ipo323	myco56	OK	54.3614	45.9039	-0.243967	-0.448365	0.71245	0.99889	no
